Order ID,Order Date,Customer Name,Region,Product,Units Sold,Unit Price,Sales Channel,Total Revenue,Unit Cost,Profit per Unit,Total Profit,Delivery Time (Days),Discount (%),Final Revenue After Discount
ORD101554,2024-10-18,Jason Blake,North,Action Figure,42,1421,Retail Store,59682,710.5,710.5,29841.0,3,0,59682.0
ORD101555,2023-12-02,Hannah Young,South,Doll House,35,687,Retail Store,24045,453.42,233.57999999999998,8175.3,2,0,24045.0
ORD101556,2024-11-04,Tracy Castillo,South,Lego Set,45,751,Online,33795,510.68000000000006,240.31999999999994,10814.4,8,0,33795.0
ORD101557,2024-05-08,Timothy West,West,Remote Car,3,1398,Retail Store,4194,1006.56,391.44000000000005,1174.32,3,0,4194.0
ORD101558,2023-12-02,Mrs. Katherine Sullivan,West,Doll House,22,535,Retail Store,11770,353.1,181.89999999999998,4001.8,9,0,11770.0
ORD101559,2024-04-20,Tracy Lee,South,Puzzle Game,38,721,Wholesale,27398,410.96999999999997,310.03000000000003,11781.14,1,0,27398.0
ORD101560,2024-07-10,Patrick Rodgers,West,Puzzle Game,40,474,Online,18960,369.72,104.27999999999997,4171.2,5,0,18960.0
ORD101561,2024-09-13,Ralph Evans,South,Doll House,50,1446,Online,72300,723.0,723.0,36150.0,4,0,72300.0
ORD101562,2024-05-11,Shelby Garcia,South,Action Figure,9,870,Online,7830,669.9,200.10000000000002,1800.9,7,5,7438.5
ORD101563,2024-04-15,Laura Gilmore,South,Lego Set,27,1290,Wholesale,34830,851.4000000000001,438.5999999999999,11842.2,1,0,34830.0
ORD101564,2023-10-18,Dr. Candace Reyes,South,Doll House,16,525,Wholesale,8400,404.25,120.75,1932.0,2,10,7560.0
ORD101565,2024-03-10,Melvin Mullins,West,Lego Set,32,687,Online,21984,460.29,226.70999999999998,7254.72,6,0,21984.0
ORD101566,2023-03-21,Troy Gomez,North,Action Figure,10,385,Retail Store,3850,300.3,84.69999999999999,847.0,7,15,3272.5
ORD101567,2023-03-17,Robyn Davis,East,Teddy Bear,29,1332,Wholesale,38628,825.84,506.15999999999997,14678.64,2,0,38628.0
ORD101568,2024-05-13,Todd Simpson,East,Remote Car,5,1217,Wholesale,6085,718.03,498.97,2494.85,8,5,5780.75
ORD101569,2023-11-28,Amber Howell,North,Remote Car,1,455,Online,455,336.7,118.30000000000001,118.3,2,0,455.0
ORD101570,2023-11-03,John James,East,Lego Set,1,410,Wholesale,410,299.3,110.69999999999999,110.7,3,0,410.0
ORD101571,2024-09-16,Cody Walls,North,Action Figure,23,1112,Wholesale,25576,778.4,333.6,7672.8,6,20,20460.8
ORD101572,2024-05-30,Dana Mills,East,Doll House,24,498,Wholesale,11952,378.48,119.51999999999998,2868.48,8,5,11354.4
ORD101573,2023-01-19,Eric King,West,Action Figure,10,586,Retail Store,5860,357.46,228.54000000000002,2285.4,2,10,5274.0
ORD101574,2023-09-30,Heather Prince,East,Puzzle Game,41,387,Online,15867,290.25,96.75,3966.75,8,0,15867.0
ORD101575,2024-10-10,Ashley Oneal,South,Remote Car,8,885,Wholesale,7080,575.25,309.75,2478.0,2,0,7080.0
ORD101576,2024-12-02,Robert Norris,West,Puzzle Game,38,580,Retail Store,22040,330.59999999999997,249.40000000000003,9477.2,2,0,22040.0
ORD101577,2023-03-15,Mariah Smith,South,Remote Car,3,1449,Online,4347,825.93,623.07,1869.21,4,5,4129.65
ORD101578,2023-05-29,Jessica Watkins,East,Action Figure,48,1023,Retail Store,49104,716.0999999999999,306.9000000000001,14731.2,9,5,46648.8
ORD101579,2024-02-09,Anthony Flores,South,Puzzle Game,3,1438,Retail Store,4314,1006.5999999999999,431.4000000000001,1294.2,7,10,3882.6
ORD101580,2024-10-17,Jonathan Munoz,North,Puzzle Game,17,339,Wholesale,5763,189.84000000000003,149.15999999999997,2535.72,5,0,5763.0
ORD101581,2024-01-07,Debra Harris,East,Remote Car,42,857,Online,35994,591.3299999999999,265.6700000000001,11158.14,8,5,34194.3
ORD101582,2023-08-29,Miss Hannah Olson,North,Remote Car,33,975,Wholesale,32175,526.5,448.5,14800.5,1,0,32175.0
ORD101583,2023-08-27,Danielle Davis,North,Teddy Bear,10,733,Wholesale,7330,403.15000000000003,329.84999999999997,3298.5,6,5,6963.5
ORD101584,2023-12-16,Corey Bishop,South,Lego Set,43,1125,Retail Store,48375,765.0,360.0,15480.0,2,10,43537.5
ORD101585,2024-05-27,Michelle Rivera,South,Lego Set,31,1089,Online,33759,827.64,261.36,8102.16,2,0,33759.0
ORD101586,2023-10-16,Ronald Flores,North,Action Figure,14,601,Retail Store,8414,300.5,300.5,4207.0,9,10,7572.6
ORD101587,2024-01-14,Stephanie Ramsey,West,Action Figure,12,701,Retail Store,8412,497.71,203.29000000000002,2439.48,5,10,7570.8
ORD101588,2024-04-03,Jennifer Flores,North,Puzzle Game,8,1235,Wholesale,9880,852.15,382.85,3062.8,2,20,7904.0
ORD101589,2023-11-08,Kyle Chavez,North,Action Figure,38,379,Retail Store,14402,269.09,109.91000000000003,4176.58,3,5,13681.9
ORD101590,2023-01-18,Denise Osborne,South,Puzzle Game,22,422,Online,9284,282.74,139.26,3063.72,7,0,9284.0
ORD101591,2023-11-18,Richard Robinson,West,Remote Car,32,1254,Wholesale,40128,627.0,627.0,20064.0,3,0,40128.0
ORD101592,2023-12-26,Gregory Shepherd,South,Puzzle Game,26,337,Online,8762,171.87,165.13,4293.38,5,10,7885.8
ORD101593,2024-08-21,Michael Jenkins,East,Puzzle Game,41,741,Retail Store,30381,437.19,303.81,12456.21,9,10,27342.9
ORD101594,2023-02-17,James Smith,North,Lego Set,9,1116,Retail Store,10044,848.16,267.84000000000003,2410.56,7,5,9541.8
ORD101595,2023-10-15,Victoria Buchanan,North,Remote Car,42,818,Retail Store,34356,441.72,376.28,15803.76,8,5,32638.2
ORD101596,2023-10-11,Nicole Villarreal,East,Remote Car,35,1451,Wholesale,50785,1073.74,377.26,13204.1,2,10,45706.5
ORD101597,2023-04-04,Christina Meyer,East,Lego Set,46,963,Retail Store,44298,712.62,250.38,11517.48,4,0,44298.0
ORD101598,2024-08-09,Rachel Young,South,Remote Car,12,785,Online,9420,463.15,321.85,3862.2,5,15,8007.0
ORD101599,2024-04-13,Mrs. Lori Stephens DDS,North,Doll House,1,340,Retail Store,340,221.0,119.0,119.0,8,5,323.0
ORD101600,2024-10-29,David Fletcher,South,Teddy Bear,50,1138,Retail Store,56900,603.14,534.86,26743.0,4,5,54055.0
ORD101601,2024-04-14,Tammy Lawson,North,Puzzle Game,50,981,Wholesale,49050,745.5600000000001,235.43999999999994,11772.0,5,15,41692.5
ORD101602,2024-11-21,Andrea Jones,East,Action Figure,28,1299,Wholesale,36372,792.39,506.61,14185.08,6,5,34553.4
ORD101603,2023-11-08,Rebekah Torres,North,Action Figure,11,855,Online,9405,444.6,410.4,4514.4,8,5,8934.75
ORD101604,2023-06-14,Deanna Vasquez,West,Lego Set,27,1279,Online,34533,1010.4100000000001,268.5899999999999,7251.93,5,0,34533.0
ORD101605,2024-05-02,Jamie Ramirez,West,Puzzle Game,6,1083,Wholesale,6498,833.91,249.09000000000003,1494.54,4,0,6498.0
ORD101606,2023-08-15,Jennifer Scott PhD,North,Lego Set,27,397,Online,10719,226.29,170.71,4609.17,6,5,10183.05
ORD101607,2023-10-17,Jim Lane,East,Lego Set,33,945,Wholesale,31185,481.95,463.05,15280.65,8,0,31185.0
ORD101608,2023-07-12,Aaron Brown,East,Doll House,39,376,Retail Store,14664,263.2,112.80000000000001,4399.2,1,10,13197.6
ORD101609,2023-01-05,Gina Clark,East,Remote Car,32,795,Online,25440,461.09999999999997,333.90000000000003,10684.8,3,10,22896.0
ORD101610,2024-09-30,Amanda Gordon,West,Remote Car,3,746,Wholesale,2238,581.88,164.12,492.36,6,5,2126.1
ORD101611,2023-06-18,Patrick Haynes,South,Puzzle Game,14,1063,Retail Store,14882,616.54,446.46000000000004,6250.44,7,5,14137.9
ORD101612,2023-09-10,Jennifer Hernandez MD,North,Action Figure,26,849,Online,22074,602.79,246.21000000000004,6401.46,9,5,20970.3
ORD101613,2024-05-17,Cynthia Francis,North,Action Figure,43,384,Wholesale,16512,245.76,138.24,5944.32,4,10,14860.8
ORD101614,2024-09-11,Kenneth Elliott,West,Action Figure,12,908,Wholesale,10896,562.96,345.03999999999996,4140.48,9,5,10351.2
ORD101615,2024-04-04,Cheryl Weber,East,Lego Set,50,1474,Online,73700,1105.5,368.5,18425.0,6,10,66330.0
ORD101616,2023-05-05,Angela Taylor,West,Action Figure,39,1442,Retail Store,56238,778.6800000000001,663.3199999999999,25869.48,5,0,56238.0
ORD101617,2023-08-31,Michael Campbell,South,Puzzle Game,23,1265,Online,29095,759.0,506.0,11638.0,3,15,24730.75
ORD101618,2024-05-13,Christina Reeves,South,Puzzle Game,30,1148,Online,34440,677.3199999999999,470.68000000000006,14120.4,8,0,34440.0
ORD101619,2024-12-08,Michael Sanchez,South,Puzzle Game,40,1038,Wholesale,41520,685.08,352.91999999999996,14116.8,3,0,41520.0
ORD101620,2024-05-15,Annette Vazquez,South,Lego Set,44,864,Online,38016,544.32,319.67999999999995,14065.92,9,5,36115.2
ORD101621,2023-10-30,Dr. Jeffrey Callahan Jr.,West,Doll House,33,403,Wholesale,13299,286.13,116.87,3856.71,1,0,13299.0
ORD101622,2024-06-07,Tammy Simpson,West,Puzzle Game,21,589,Wholesale,12369,318.06,270.94,5689.74,4,20,9895.2
ORD101623,2024-01-05,Dillon Peterson,West,Doll House,29,1162,Wholesale,33698,732.0600000000001,429.93999999999994,12468.26,9,0,33698.0
ORD101624,2024-03-05,Brian Jordan,South,Teddy Bear,45,1097,Wholesale,49365,636.26,460.74,20733.3,6,5,46896.75
ORD101625,2024-08-21,Scott Long,East,Puzzle Game,33,1315,Retail Store,43395,973.1,341.9,11282.7,9,15,36885.75
ORD101626,2024-06-17,Lance Hinton,North,Teddy Bear,8,697,Retail Store,5576,487.9,209.10000000000002,1672.8,4,10,5018.4
ORD101627,2023-10-28,Johnny Scott,South,Puzzle Game,5,688,Retail Store,3440,412.8,275.2,1376.0,9,15,2924.0
ORD101628,2023-12-03,Jennifer Weiss,West,Remote Car,4,1491,Wholesale,5964,790.23,700.77,2803.08,5,5,5665.8
ORD101629,2024-06-09,Aimee Simmons,West,Puzzle Game,28,1034,Retail Store,28952,537.6800000000001,496.31999999999994,13896.96,1,10,26056.8
ORD101630,2023-03-04,Tina Le,West,Action Figure,6,610,Online,3660,488.0,122.0,732.0,9,20,2928.0
ORD101631,2023-01-02,Charles Gomez,East,Action Figure,10,996,Online,9960,756.96,239.03999999999996,2390.4,1,15,8466.0
ORD101632,2024-08-11,Kathleen Montgomery,West,Lego Set,33,1284,Online,42372,770.4,513.6,16948.8,2,15,36016.2
ORD101633,2024-09-01,Ms. Jessica Mcbride MD,North,Action Figure,9,1257,Online,11313,955.32,301.67999999999995,2715.12,1,5,10747.35
ORD101634,2023-09-26,Michelle Simmons,South,Teddy Bear,30,540,Online,16200,334.8,205.2,6156.0,1,15,13770.0
ORD101635,2024-09-11,Amanda Miller,South,Lego Set,40,970,Wholesale,38800,601.4,368.6,14744.0,7,0,38800.0
ORD101636,2023-09-18,Terri White,North,Lego Set,25,1048,Wholesale,26200,754.56,293.44000000000005,7336.0,3,5,24890.0
ORD101637,2024-02-07,Adam Martinez,South,Lego Set,12,367,Wholesale,4404,198.18,168.82,2025.84,7,0,4404.0
ORD101638,2023-04-13,Kim Moore,North,Doll House,40,343,Wholesale,13720,260.68,82.32,3292.8,6,5,13034.0
ORD101639,2023-08-22,Erin Gates,East,Puzzle Game,49,865,Retail Store,42385,570.9,294.1,14410.9,8,10,38146.5
ORD101640,2023-10-04,Mr. Mark Frazier Jr.,North,Puzzle Game,49,369,Retail Store,18081,210.32999999999998,158.67000000000002,7774.83,4,0,18081.0
ORD101641,2023-05-15,Alicia Brandt,West,Lego Set,12,1307,Retail Store,15684,993.32,313.67999999999995,3764.16,4,0,15684.0
ORD101642,2024-07-20,Mark Olson,South,Lego Set,16,673,Retail Store,10768,410.53,262.47,4199.52,5,0,10768.0
ORD101643,2023-05-01,Tanya Farley,South,Remote Car,31,716,Online,22196,522.68,193.32000000000005,5992.92,8,0,22196.0
ORD101644,2024-10-22,Kelly Carr,North,Puzzle Game,9,875,Wholesale,7875,560.0,315.0,2835.0,5,5,7481.25
ORD101645,2024-08-31,Michelle Powell,East,Lego Set,19,665,Retail Store,12635,512.0500000000001,152.94999999999993,2906.05,2,0,12635.0
ORD101646,2023-12-21,Ronald Young,East,Remote Car,46,1108,Online,50968,775.5999999999999,332.4000000000001,15290.4,6,0,50968.0
ORD101647,2023-11-13,Margaret Sanchez,South,Puzzle Game,12,1005,Retail Store,12060,643.2,361.79999999999995,4341.6,6,5,11457.0
ORD101648,2024-10-07,Joshua Johnson,East,Action Figure,39,861,Retail Store,33579,533.82,327.17999999999995,12760.02,9,10,30221.1
ORD101649,2023-08-26,Anthony Pacheco,North,Lego Set,31,838,Retail Store,25978,636.88,201.12,6234.72,4,0,25978.0
ORD101650,2023-05-07,Brian Palmer,South,Teddy Bear,11,482,Retail Store,5302,366.32,115.68,1272.48,3,5,5036.9
ORD101651,2023-06-03,Wesley Castro,East,Remote Car,23,1481,Retail Store,34063,1095.94,385.05999999999995,8856.38,2,0,34063.0
ORD101652,2024-01-31,Sandra Bennett,East,Teddy Bear,5,762,Wholesale,3810,419.1,342.9,1714.5,2,10,3429.0
ORD101653,2023-04-12,Richard Black,East,Lego Set,1,773,Online,773,541.0999999999999,231.9000000000001,231.9,1,10,695.7
ORD101654,2023-05-20,Seth Allen,West,Doll House,8,656,Wholesale,5248,328.0,328.0,2624.0,9,10,4723.2
ORD101655,2024-11-25,Mr. Troy White,North,Lego Set,39,375,Online,14625,288.75,86.25,3363.75,4,0,14625.0
ORD101656,2024-12-13,Melissa Blevins,North,Doll House,3,1341,Wholesale,4023,724.1400000000001,616.8599999999999,1850.58,2,0,4023.0
ORD101657,2024-06-27,David Hughes,North,Doll House,6,386,Online,2316,235.46,150.54,903.24,9,10,2084.4
ORD101658,2024-12-28,Tara Barnes,West,Doll House,26,1198,Wholesale,31148,646.9200000000001,551.0799999999999,14328.08,4,0,31148.0
ORD101659,2024-04-15,Ian Roberts,South,Action Figure,25,618,Wholesale,15450,451.14,166.86,4171.5,4,0,15450.0
ORD101660,2023-01-03,Kristina Hernandez,South,Remote Car,50,624,Online,31200,399.36,224.64,11232.0,3,0,31200.0
ORD101661,2024-06-22,Thomas Simmons,South,Action Figure,40,1378,Retail Store,55120,868.14,509.86,20394.4,3,10,49608.0
ORD101662,2023-08-17,Wyatt Bishop,East,Doll House,46,603,Online,27738,446.21999999999997,156.78000000000003,7211.88,1,15,23577.3
ORD101663,2024-07-31,Linda Erickson,North,Action Figure,48,1409,Retail Store,67632,1113.1100000000001,295.8899999999999,14202.72,7,20,54105.6
ORD101664,2023-05-24,Brandon Carpenter,West,Puzzle Game,11,1065,Wholesale,11715,532.5,532.5,5857.5,8,15,9957.75
ORD101665,2023-12-13,Samuel Cooper,West,Lego Set,5,740,Online,3700,466.2,273.8,1369.0,6,0,3700.0
ORD101666,2023-09-09,Mitchell Miller,West,Action Figure,8,579,Retail Store,4632,353.19,225.81,1806.48,4,5,4400.4
ORD101667,2023-12-25,Ernest Davis,North,Teddy Bear,14,498,Retail Store,6972,273.90000000000003,224.09999999999997,3137.4,5,0,6972.0
ORD101668,2024-10-20,Christian Cummings,East,Teddy Bear,13,609,Retail Store,7917,408.03000000000003,200.96999999999997,2612.61,6,10,7125.3
ORD101669,2024-07-04,Anthony Yoder,North,Teddy Bear,16,532,Wholesale,8512,409.64,122.36000000000001,1957.76,3,0,8512.0
ORD101670,2024-09-19,Jordan Jones,North,Lego Set,48,415,Wholesale,19920,294.65,120.35000000000002,5776.8,8,10,17928.0
ORD101671,2024-12-02,Amanda Zuniga,South,Lego Set,5,581,Wholesale,2905,395.08000000000004,185.91999999999996,929.6,1,5,2759.75
ORD101672,2023-05-09,Evan Johnson,North,Doll House,50,993,Online,49650,635.52,357.48,17874.0,1,10,44685.0
ORD101673,2024-04-20,Daniel Farmer,West,Puzzle Game,13,369,Retail Store,4797,273.06,95.94,1247.22,1,0,4797.0
ORD101674,2024-02-10,Margaret Collins,East,Action Figure,49,1343,Retail Store,65807,1060.97,282.03,13819.47,7,10,59226.3
ORD101675,2023-11-25,Sarah Walsh,South,Teddy Bear,38,741,Retail Store,28158,585.39,155.61,5913.18,3,0,28158.0
ORD101676,2024-07-04,Jesse Miller,East,Lego Set,24,799,Wholesale,19176,615.23,183.76999999999998,4410.48,1,10,17258.4
ORD101677,2024-09-17,Jeremy Miller,West,Lego Set,49,825,Online,40425,569.25,255.75,12531.75,6,0,40425.0
ORD101678,2023-11-29,Matthew Williams,North,Action Figure,30,655,Retail Store,19650,379.9,275.1,8253.0,6,5,18667.5
ORD101679,2024-01-03,Joseph Lester,East,Action Figure,39,479,Online,18681,249.08,229.92,8966.88,9,5,17746.95
ORD101680,2024-09-04,Dorothy Brooks,South,Lego Set,20,776,Wholesale,15520,558.72,217.27999999999997,4345.6,2,0,15520.0
ORD101681,2023-11-23,Anna George,North,Teddy Bear,36,1322,Retail Store,47592,898.96,423.03999999999996,15229.44,4,15,40453.2
ORD101682,2024-07-31,Darius Vega,South,Doll House,10,906,Wholesale,9060,552.66,353.34000000000003,3533.4,1,0,9060.0
ORD101683,2024-10-13,Amanda Payne,North,Remote Car,27,998,Online,26946,748.5,249.5,6736.5,5,0,26946.0
ORD101684,2024-04-15,Mark Walker,West,Action Figure,34,1012,Online,34408,526.24,485.76,16515.84,6,10,30967.2
ORD101685,2024-10-12,William Stone,North,Doll House,17,501,Online,8517,400.8,100.19999999999999,1703.4,2,0,8517.0
ORD101686,2024-08-15,Ruben Meyer,North,Lego Set,49,863,Wholesale,42287,560.95,302.04999999999995,14800.45,8,0,42287.0
ORD101687,2023-07-29,Rebecca Ward,West,Lego Set,13,909,Wholesale,11817,609.0300000000001,299.9699999999999,3899.61,8,0,11817.0
ORD101688,2023-09-06,Wendy Garza,West,Remote Car,25,537,Retail Store,13425,392.01,144.99,3624.75,1,20,10740.0
ORD101689,2024-12-20,Frank Ortiz,North,Remote Car,13,640,Retail Store,8320,377.59999999999997,262.40000000000003,3411.2,7,0,8320.0
ORD101690,2023-03-21,David Ingram,South,Teddy Bear,36,1102,Online,39672,738.34,363.65999999999997,13091.76,3,0,39672.0
ORD101691,2023-08-08,Jordan Rodriguez,East,Doll House,23,1020,Online,23460,510.0,510.0,11730.0,3,10,21114.0
ORD101692,2023-02-13,Trevor Sanchez,West,Action Figure,20,464,Online,9280,259.84000000000003,204.15999999999997,4083.2,9,0,9280.0
ORD101693,2023-03-13,Caleb White,North,Action Figure,41,1494,Retail Store,61254,866.52,627.48,25726.68,9,10,55128.6
ORD101694,2023-03-29,Kim Kline,East,Puzzle Game,22,595,Wholesale,13090,428.4,166.60000000000002,3665.2,8,10,11781.0
ORD101695,2023-03-21,Matthew Johnston,South,Puzzle Game,2,858,Wholesale,1716,660.66,197.34000000000003,394.68,2,15,1458.6
ORD101696,2023-10-20,Emily Harding,South,Lego Set,33,851,Wholesale,28083,476.56000000000006,374.43999999999994,12356.52,3,0,28083.0
ORD101697,2024-04-30,Jacob Perez,West,Teddy Bear,9,818,Retail Store,7362,597.14,220.86,1987.74,1,5,6993.9
ORD101698,2023-11-22,Sarah Dennis,East,Puzzle Game,34,362,Wholesale,12308,289.6,72.39999999999998,2461.6,6,0,12308.0
ORD101699,2023-12-21,Nichole Macdonald,North,Puzzle Game,50,347,Wholesale,17350,215.14,131.86,6593.0,5,10,15615.0
ORD101700,2023-09-30,Gerald Smith,North,Teddy Bear,21,934,Retail Store,19614,485.68,448.32,9414.72,4,20,15691.2
ORD101701,2023-01-04,Mark Jones,North,Puzzle Game,25,1418,Retail Store,35450,779.9000000000001,638.0999999999999,15952.5,8,0,35450.0
ORD101702,2024-05-30,Heather Baker,East,Puzzle Game,11,766,Online,8426,428.96000000000004,337.03999999999996,3707.44,2,0,8426.0
ORD101703,2023-12-22,Diana Fry,West,Action Figure,19,909,Online,17271,536.31,372.69000000000005,7081.11,5,20,13816.8
ORD101704,2024-01-10,Daniel Taylor,North,Action Figure,49,410,Wholesale,20090,278.8,131.2,6428.8,1,0,20090.0
ORD101705,2023-01-19,Colleen Brooks,West,Puzzle Game,14,330,Wholesale,4620,168.3,161.7,2263.8,4,0,4620.0
ORD101706,2023-12-09,Cynthia Fisher,East,Action Figure,21,1404,Retail Store,29484,898.5600000000001,505.43999999999994,10614.24,4,5,28009.8
ORD101707,2024-10-24,Elizabeth Thomas,South,Puzzle Game,27,1004,Online,27108,793.1600000000001,210.83999999999992,5692.68,3,10,24397.2
ORD101708,2023-07-20,Jason Zavala,North,Remote Car,46,573,Wholesale,26358,446.94,126.06,5798.76,7,0,26358.0
ORD101709,2024-11-08,Jennifer Johnson,West,Doll House,40,533,Online,21320,330.46,202.54000000000002,8101.6,3,0,21320.0
ORD101710,2024-05-31,Angela Smith,South,Action Figure,40,1391,Online,55640,765.0500000000001,625.9499999999999,25038.0,1,5,52858.0
ORD101711,2023-03-04,Mr. Blake Rowland,North,Remote Car,15,1180,Retail Store,17700,861.4,318.6,4779.0,8,0,17700.0
ORD101712,2023-02-23,Kyle Wells,West,Doll House,2,596,Wholesale,1192,381.44,214.56,429.12,9,5,1132.4
ORD101713,2023-03-29,Lisa Benson,North,Puzzle Game,26,907,Online,23582,526.06,380.94000000000005,9904.44,1,5,22402.9
ORD101714,2023-08-07,Brittany Calhoun,West,Puzzle Game,39,1280,Retail Store,49920,896.0,384.0,14976.0,8,0,49920.0
ORD101715,2024-12-18,Jeremiah Reed,East,Doll House,50,911,Wholesale,45550,592.15,318.85,15942.5,6,0,45550.0
ORD101716,2024-09-26,Kristy Rivera,West,Doll House,33,1273,Online,42009,712.8800000000001,560.1199999999999,18483.96,9,0,42009.0
ORD101717,2023-11-10,Tracey Jennings,West,Action Figure,42,1258,Online,52836,981.24,276.76,11623.92,6,10,47552.4
ORD101718,2024-12-31,Alexander Smith,South,Doll House,45,555,Retail Store,24975,399.59999999999997,155.40000000000003,6993.0,3,20,19980.0
ORD101719,2024-03-18,Sheila Riggs,East,Lego Set,10,1186,Online,11860,913.22,272.78,2727.8,3,0,11860.0
ORD101720,2023-03-06,Raymond Shaffer,North,Doll House,32,1127,Retail Store,36064,856.52,270.48,8655.36,6,5,34260.8
ORD101721,2023-04-02,Trevor Zavala,South,Doll House,25,1065,Retail Store,26625,628.35,436.65,10916.25,6,5,25293.75
ORD101722,2023-11-17,Cory Simon DDS,South,Remote Car,38,339,Wholesale,12882,230.52,108.47999999999999,4122.24,5,5,12237.9
ORD101723,2023-09-11,Brandon Rogers,South,Doll House,11,871,Online,9581,670.67,200.33000000000004,2203.63,3,0,9581.0
ORD101724,2024-03-10,Robert Stephenson,East,Lego Set,42,1490,Wholesale,62580,849.3,640.7,26909.4,9,0,62580.0
ORD101725,2023-10-12,Michelle Murphy,North,Doll House,18,658,Wholesale,11844,401.38,256.62,4619.16,9,5,11251.8
ORD101726,2023-12-01,Jeffrey Richard,North,Lego Set,41,666,Retail Store,27306,372.96000000000004,293.03999999999996,12014.64,9,5,25940.7
ORD101727,2023-08-07,Dennis Knapp,South,Puzzle Game,23,864,Retail Store,19872,673.9200000000001,190.07999999999993,4371.84,5,5,18878.4
ORD101728,2024-09-28,Jessica Marshall,North,Lego Set,9,464,Wholesale,4176,273.76,190.24,1712.16,3,10,3758.4
ORD101729,2024-07-22,Patricia Coleman,North,Action Figure,36,815,Online,29340,570.5,244.5,8802.0,7,5,27873.0
ORD101730,2024-08-06,Nicholas Hughes,West,Doll House,13,1033,Retail Store,13429,661.12,371.88,4834.44,4,0,13429.0
ORD101731,2024-06-05,Christine Hobbs,East,Remote Car,20,1427,Retail Store,28540,1070.25,356.75,7135.0,6,10,25686.0
ORD101732,2024-12-25,Roger Fields,East,Lego Set,36,434,Wholesale,15624,273.42,160.57999999999998,5780.88,6,5,14842.8
ORD101733,2023-11-01,Dennis Khan,North,Doll House,50,1022,Wholesale,51100,786.94,235.05999999999995,11753.0,6,20,40880.0
ORD101734,2023-10-30,Sara Ball,East,Doll House,35,463,Online,16205,236.13,226.87,7940.45,1,10,14584.5
ORD101735,2024-05-20,Cynthia Bailey,North,Action Figure,48,402,Online,19296,209.04000000000002,192.95999999999998,9262.08,5,0,19296.0
ORD101736,2024-04-20,Christopher Young,North,Puzzle Game,10,509,Online,5090,376.65999999999997,132.34000000000003,1323.4,6,5,4835.5
ORD101737,2024-04-13,Ryan Mckay,East,Teddy Bear,50,1083,Retail Store,54150,747.27,335.73,16786.5,9,5,51442.5
ORD101738,2024-03-20,Adam Cooke,West,Puzzle Game,13,797,Online,10361,398.5,398.5,5180.5,7,5,9842.95
ORD101739,2024-05-21,Stacy Fernandez,South,Action Figure,26,764,Retail Store,19864,595.9200000000001,168.07999999999993,4370.08,3,0,19864.0
ORD101740,2024-09-21,Matthew Johnson,East,Remote Car,38,694,Retail Store,26372,374.76000000000005,319.23999999999995,12131.12,7,0,26372.0
ORD101741,2023-02-21,Steven Ellis,North,Lego Set,1,1110,Wholesale,1110,643.8,466.20000000000005,466.2,4,0,1110.0
ORD101742,2024-09-10,Megan Galloway,North,Action Figure,18,652,Retail Store,11736,417.28000000000003,234.71999999999997,4224.96,9,20,9388.8
ORD101743,2024-08-13,Derek Lutz,South,Remote Car,26,394,Retail Store,10244,260.04,133.95999999999998,3482.96,2,10,9219.6
ORD101744,2023-06-18,Lauren Oliver,North,Remote Car,48,702,Wholesale,33696,365.04,336.96,16174.08,6,0,33696.0
ORD101745,2024-11-12,Nicole Stone,North,Puzzle Game,40,306,Retail Store,12240,171.36,134.64,5385.6,1,0,12240.0
ORD101746,2023-01-21,Mr. Kenneth Brown PhD,East,Lego Set,2,464,Wholesale,928,338.71999999999997,125.28000000000003,250.56,5,10,835.2
ORD101747,2024-07-31,Ms. Christine Bates,West,Remote Car,31,588,Wholesale,18228,358.68,229.32,7108.92,8,10,16405.2
ORD101748,2024-07-21,Jennifer Duke,South,Doll House,10,1184,Retail Store,11840,627.52,556.48,5564.8,1,0,11840.0
ORD101749,2023-10-06,Tonya Rodriguez,South,Action Figure,40,670,Online,26800,509.2,160.8,6432.0,7,15,22780.0
ORD101750,2024-08-06,Austin Ramirez,South,Doll House,28,1097,Wholesale,30716,581.4100000000001,515.5899999999999,14436.52,1,0,30716.0
ORD101751,2024-03-15,Jerry Jennings,South,Puzzle Game,48,911,Wholesale,43728,537.49,373.51,17928.48,7,15,37168.8
ORD101752,2024-10-05,Barbara Bolton,West,Puzzle Game,24,478,Wholesale,11472,348.94,129.06,3097.44,7,15,9751.2
ORD101753,2023-04-20,Frank Marshall,South,Remote Car,10,488,Wholesale,4880,331.84000000000003,156.15999999999997,1561.6,9,15,4148.0
ORD101754,2023-12-22,Thomas Williams,West,Remote Car,33,558,Retail Store,18414,284.58,273.42,9022.86,2,10,16572.6
ORD101755,2023-09-29,Julie Phillips,North,Lego Set,32,687,Wholesale,21984,370.98,316.02,10112.64,1,0,21984.0
ORD101756,2023-01-12,Thomas Miller,East,Puzzle Game,10,590,Retail Store,5900,448.4,141.60000000000002,1416.0,9,20,4720.0
ORD101757,2024-03-19,Alyssa Evans,West,Doll House,1,842,Wholesale,842,547.3000000000001,294.69999999999993,294.7,4,10,757.8
ORD101758,2023-12-16,Stephanie Hill,West,Lego Set,25,653,Retail Store,16325,502.81,150.19,3754.75,8,10,14692.5
ORD101759,2023-02-04,Peter White,West,Puzzle Game,23,1395,Online,32085,795.15,599.85,13796.55,2,0,32085.0
